factor,date,rank_ic,samples,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,horizon,top_bottom
reversal_5d,2019-11-19,-0.110924,80,-0.043113,-0.048849,-0.047043,-0.028269,-0.046957,-0.049168,-0.040786,-0.048562,-0.046779,-0.063467,10,-0.020354
reversal_5d,2019-11-20,-0.006329,80,-0.0471,-0.03681,-0.040167,-0.015345,-0.018238,-0.026788,-0.047213,-0.016252,-0.035767,-0.051479,10,-0.004379
reversal_5d,2019-11-21,-0.071003,80,-0.034642,-0.01924,-0.024564,-0.018178,-0.028676,-0.044447,-0.036911,-0.018527,-0.022616,-0.039681,10,-0.005039
reversal_5d,2019-11-22,-0.074051,80,-0.003013,0.009819,-0.001032,-0.012172,0.013268,0.003939,-0.013478,-0.026331,0.007425,0.005285,10,0.008298
reversal_5d,2019-11-25,0.031177,80,-0.007486,-0.00412,0.009389,0.008008,0.000312,0.004981,0.00695,-0.005359,0.01253,-0.004691,10,0.002796
reversal_5d,2019-11-26,0.044632,80,0.035656,0.008279,0.033567,0.033638,0.037464,0.053659,0.044789,0.019195,0.041645,0.022488,10,-0.013168
reversal_5d,2019-11-27,0.056259,80,0.019096,0.033107,0.05475,0.040882,0.053309,0.056805,0.034739,0.050343,0.041388,0.029945,10,0.010849
reversal_5d,2019-11-28,0.034529,80,0.019693,0.029944,0.02081,0.025384,0.032564,0.034646,0.050888,0.027341,0.04173,0.009979,10,-0.009714
reversal_5d,2019-11-29,0.220113,80,0.011465,0.020409,0.010964,0.022895,0.033515,0.033594,0.01892,0.015158,0.036532,0.033257,10,0.021791
reversal_5d,2019-12-02,0.03624,80,0.03889,0.034913,0.046145,0.017384,0.088944,0.06947,0.057629,0.040015,0.044806,0.040268,10,0.001378
reversal_5d,2019-12-03,0.241069,80,0.035208,0.053962,0.046083,0.0328,0.070288,0.072277,0.069717,0.076534,0.054729,0.06707,10,0.031863
reversal_5d,2019-12-04,0.168519,80,0.044742,0.039448,0.05467,0.04745,0.042271,0.033315,0.080199,0.050859,0.044964,0.078838,10,0.034096
reversal_5d,2019-12-05,0.157993,80,0.037835,0.026148,0.013553,0.017488,0.021438,0.037946,0.060292,0.06372,0.039595,0.028653,10,-0.009183
reversal_5d,2019-12-06,-0.111486,80,0.020724,0.018068,0.019244,0.017428,0.014411,0.038164,0.006955,0.009111,0.003869,0.023328,10,0.002604
reversal_5d,2019-12-09,-0.080989,80,0.004945,0.009751,-0.006562,-0.007475,0.023359,0.000439,0.009962,-0.004356,0.007255,-0.018737,10,-0.023682
reversal_5d,2019-12-10,-0.013127,80,-0.009699,0.013714,0.00275,0.027643,-0.004956,0.010247,0.020402,0.036923,-0.000215,-0.014882,10,-0.005183
reversal_5d,2019-12-11,-0.036123,80,0.028883,0.00331,0.011397,-0.014798,0.033403,0.007629,0.025607,-0.002528,0.028824,0.010968,10,-0.017915
reversal_5d,2019-12-12,0.003446,80,0.008657,0.014106,0.0003,0.039814,0.013569,-0.00368,-0.005117,0.038809,0.021438,-0.002632,10,-0.011289
reversal_5d,2019-12-13,0.098336,80,0.024585,0.010156,-0.003395,0.001801,0.024489,0.016213,0.002467,0.027538,0.032337,0.023104,10,-0.001481
reversal_5d,2019-12-16,0.062143,80,0.008746,-0.021851,-0.008091,0.008905,0.015171,0.003898,0.005196,0.005634,0.003667,-0.000888,10,-0.009634
reversal_5d,2019-12-17,0.017511,80,0.007989,-0.004794,-0.002747,0.002629,0.004186,0.016479,0.003646,-0.028248,0.000418,0.016294,10,0.008304
reversal_5d,2019-12-18,0.001688,80,-0.000895,-0.011615,-0.006354,-0.013986,0.002717,-0.009152,-0.025099,-0.008191,-0.001653,0.009145,10,0.010041
reversal_5d,2019-12-19,0.014205,80,-0.016211,0.003311,-0.019193,-0.006054,-0.038932,-0.01707,-0.01523,-0.01244,-0.017072,0.009062,10,0.025273
reversal_5d,2019-12-20,0.04285,80,-0.002186,-0.001536,0.006713,-0.007053,-0.013319,0.016557,0.00237,-0.017246,0.002922,0.003079,10,0.005264
reversal_5d,2019-12-23,0.077473,80,0.02485,0.003349,0.022301,-0.015922,0.027382,0.015837,-0.001667,0.005847,0.009689,0.042434,10,0.017584
reversal_5d,2019-12-24,0.127262,80,-0.006796,0.014931,-0.015522,-0.028567,-0.007847,-0.030915,0.011737,-0.006335,-0.004254,0.023252,10,0.030048
reversal_5d,2019-12-25,0.147984,80,-0.040444,-0.034521,-0.024925,-0.014887,-0.02024,-0.013998,-0.032198,-0.011829,-0.000695,-0.034164,10,0.00628
reversal_5d,2019-12-26,0.01008,80,0.006675,0.008573,-0.010881,-0.00931,-0.005094,0.006647,0.022408,0.003697,-0.003763,-0.004483,10,-0.011158
reversal_5d,2019-12-27,0.040389,80,-0.027313,0.03261,-0.008583,-0.00962,-0.019049,-0.01947,0.020915,0.002377,0.009312,-0.022335,10,0.004978
reversal_5d,2019-12-30,-0.101453,80,0.009468,-0.001744,-0.006938,0.013048,-0.019691,-0.008715,0.006495,-0.008563,0.003647,-0.02368,10,-0.033148
reversal_5d,2019-12-31,-0.012564,80,-0.018123,0.013495,-0.009409,-0.013606,-0.017978,0.003735,-0.008682,0.01364,-0.006904,-0.012199,10,0.005924
reversal_5d,2020-01-01,-0.104923,80,-0.010409,0.014446,0.002311,0.008729,-0.002778,0.002657,-0.01809,0.001192,0.015089,-0.022321,10,-0.011913
reversal_5d,2020-01-02,-0.043155,80,0.016303,0.012831,0.015862,-0.00994,0.021549,-0.002347,0.017074,0.022544,-0.007644,0.025388,10,0.009086
reversal_5d,2020-01-03,0.022949,80,-0.000554,-0.013503,-0.017216,-0.021346,-0.020776,0.007497,0.013271,-0.017054,-0.000521,-0.020473,10,-0.01992
reversal_5d,2020-01-06,0.021331,80,-0.029318,-0.025521,-0.021761,-0.007081,0.001809,-0.029335,-0.017466,-0.025078,-0.015736,-0.013773,10,0.015545
reversal_5d,2020-01-07,-0.042546,80,0.012458,-0.02088,0.008043,-0.000706,-0.02378,-0.013964,-0.006342,0.0139,-0.003135,-0.010744,10,-0.023202
reversal_5d,2020-01-08,0.072386,80,-0.002129,0.004078,0.009281,0.012046,-0.00361,-0.002797,-0.008887,0.002933,0.024901,-0.000645,10,0.001483
reversal_5d,2020-01-09,-0.01022,80,0.023322,0.000121,-0.006938,-0.006628,-0.029521,0.011926,-0.019934,-0.02408,0.011017,0.013389,10,-0.009933
reversal_5d,2020-01-10,-0.004782,80,-0.011722,0.011604,-0.016666,-0.005331,-0.00655,0.010879,0.002873,-0.040266,-0.004943,0.00415,10,0.015871
reversal_5d,2020-01-13,0.1876,80,-0.010759,0.001688,0.019441,0.004385,0.01369,-0.003854,0.006527,0.014391,0.003747,0.036434,10,0.047193
reversal_5d,2020-01-14,0.222925,80,-0.018222,0.015741,-0.002704,-0.00364,0.017528,0.011676,0.003395,-0.011659,0.002348,0.036461,10,0.054683
reversal_5d,2020-01-15,0.060314,80,0.014716,-0.022028,0.009027,0.040328,0.007597,0.014637,-0.002233,0.000998,0.020554,0.011911,10,-0.002806
reversal_5d,2020-01-16,0.088537,80,-0.011613,-0.003144,0.00453,-0.002475,0.007483,0.006594,0.014161,-0.018277,-0.004189,0.016344,10,0.027957
reversal_5d,2020-01-17,0.007384,80,0.011076,0.011542,0.019354,0.017932,0.014713,0.010655,0.006846,0.007951,0.030387,0.025185,10,0.014109
reversal_5d,2020-01-20,0.021613,80,0.029053,0.028974,0.028692,0.061639,0.040257,0.070101,0.014959,0.012535,0.043951,0.037189,10,0.008136
reversal_5d,2020-01-21,0.033802,80,0.010858,0.029757,0.052584,0.030557,0.022331,0.027838,0.01286,0.024964,0.043291,0.028749,10,0.017891
reversal_5d,2020-01-22,-0.125457,80,0.036789,0.048777,0.01876,0.008177,0.03138,0.031573,0.039931,0.001451,0.026281,0.027512,10,-0.009277
reversal_5d,2020-01-23,-0.01226,80,0.031094,0.025181,0.015967,0.022001,0.030271,0.031655,0.021883,0.025955,0.032862,0.021047,10,-0.010047
reversal_5d,2020-01-24,-0.022644,80,0.026453,0.01424,0.030951,0.001318,0.016765,0.040374,0.010801,0.017477,0.014108,0.024105,10,-0.002348
reversal_5d,2020-01-27,0.022011,80,-0.001514,0.011531,0.00974,-9.6e-05,-0.001385,0.006813,-0.012598,0.021072,0.007126,0.004785,10,0.006299
reversal_5d,2020-01-28,0.063221,80,0.007169,0.014035,0.01789,0.009492,0.009394,-0.002724,-0.018273,0.023627,0.021362,0.021024,10,0.013855
reversal_5d,2020-01-29,0.146835,80,-0.013079,0.01016,0.008039,-0.006452,-0.002255,-0.001705,0.006985,-0.000281,0.010391,0.013899,10,0.026978
reversal_5d,2020-01-30,0.195312,80,-0.00396,0.014903,-0.000772,0.005561,-0.004809,0.003325,-0.002904,0.000628,0.01054,0.031467,10,0.035426
reversal_5d,2020-01-31,0.184529,80,-0.010975,0.012796,-0.019542,1.6e-05,0.013151,0.019336,0.006212,0.005314,0.01862,0.016459,10,0.027434
reversal_5d,2020-02-03,0.224402,80,-0.033673,-0.022787,-0.03087,-0.038673,-0.044072,-0.007256,-0.013244,-0.025817,-0.034861,0.011473,10,0.045146
reversal_5d,2020-02-04,0.175762,80,-0.01952,-0.029464,-0.03643,-0.001533,0.000189,-0.016802,-0.029308,-0.003633,-0.002323,-0.012086,10,0.007434
reversal_5d,2020-02-05,0.113502,80,-0.039634,-0.025901,-0.028438,-0.050287,-0.022313,-0.026375,-0.015486,-0.021546,-0.017056,-0.029825,10,0.009808
reversal_5d,2020-02-06,0.121285,80,-0.022422,-0.032197,-0.053209,-0.046635,-0.028187,-0.01787,-0.023371,-0.02311,-0.017404,-0.028917,10,-0.006495
reversal_5d,2020-02-07,-0.040436,80,-0.020351,-0.015299,0.004495,0.010376,-0.022408,0.005013,-0.025711,-0.031693,-0.012258,-0.006942,10,0.013408
reversal_5d,2020-02-10,-0.081036,80,0.000507,0.006128,-0.033791,-0.015903,-0.018921,-0.015639,-0.019925,-0.017887,-0.012922,-0.00975,10,-0.010258
reversal_5d,2020-02-11,-0.072105,80,-0.023521,-0.013779,-0.023617,0.004104,-0.014439,-0.011802,-0.032901,-0.009521,-0.026614,-0.023668,10,-0.000148
reversal_5d,2020-02-12,-0.014065,80,0.008976,-0.002522,-0.025554,-0.00468,-0.018427,-0.022511,-0.011358,-0.016573,0.0089,-0.008626,10,-0.017602
reversal_5d,2020-02-13,-0.110244,80,0.016796,-0.022818,0.014218,0.008322,-0.020873,0.009382,-0.005022,0.001712,-0.015931,-0.018716,10,-0.035512
reversal_5d,2020-02-14,-0.043179,80,-0.009932,0.005903,-0.006736,0.001644,-0.006598,-0.012804,-0.007939,-0.008284,-0.009794,-0.014473,10,-0.004541
reversal_5d,2020-02-17,0.104899,80,0.004041,0.000454,-0.00818,0.017146,0.008735,-0.00069,0.014562,0.021663,0.024353,-0.007242,10,-0.011283
reversal_5d,2020-02-18,-0.02834,80,-0.023623,-0.019612,0.025551,-0.020589,0.007135,-0.01061,-0.013092,-0.010725,-0.01232,-0.019191,10,0.004432
reversal_5d,2020-02-19,0.080755,80,-0.004606,-0.034086,-0.018994,0.022652,-0.019084,-0.007873,0.008151,0.000517,-0.019354,0.00989,10,0.014496
reversal_5d,2020-02-20,-0.01301,80,-0.009893,-0.002719,0.01165,-0.019471,0.000456,0.016297,-0.024048,0.007722,-0.006744,-0.008092,10,0.001801
reversal_5d,2020-02-21,0.133005,80,-0.018754,-0.019195,-0.016268,-0.028859,-0.010392,-0.012877,-0.029352,0.00528,-0.006261,-0.000708,10,0.018046
reversal_5d,2020-02-24,-0.043413,80,0.001752,-0.021294,-0.03381,-0.017154,-0.006806,-0.032135,-0.003449,-0.030892,-0.006788,-0.017061,10,-0.018814
reversal_5d,2020-02-25,0.123746,80,-0.037906,-0.028091,-0.005839,-0.01632,-0.030566,0.001366,-0.00425,-0.000238,-0.019191,-0.01706,10,0.020846
reversal_5d,2020-02-26,-0.080638,80,-0.038151,-0.048745,-0.035228,-0.023473,-0.028308,-0.032112,-0.056861,-0.034307,-0.031321,-0.060814,10,-0.022663
reversal_5d,2020-02-27,0.02091,80,-0.048859,-0.027111,-0.031084,-0.047804,-0.048867,-0.036179,-0.037944,-0.03149,-0.048258,-0.036346,10,0.012513
reversal_5d,2020-02-28,0.116385,80,-0.054529,-0.034737,-0.048324,-0.05272,-0.046078,-0.03966,-0.040076,-0.046146,-0.044662,-0.036119,10,0.01841
reversal_5d,2020-03-02,0.069433,80,-0.053458,-0.064526,-0.036573,-0.075741,-0.048919,-0.033343,-0.055697,-0.041287,-0.052344,-0.055255,10,-0.001796
reversal_5d,2020-03-03,0.143952,80,-0.045508,-0.064711,-0.064784,-0.055061,-0.028029,-0.042773,-0.054624,-0.027773,-0.05575,-0.043754,10,0.001755
reversal_5d,2020-03-04,0.161861,80,-0.070356,-0.047012,-0.054027,-0.039198,-0.027962,-0.048187,-0.047301,-0.047019,-0.041502,-0.037332,10,0.033024
reversal_5d,2020-03-05,0.237834,80,-0.089302,-0.041292,-0.03543,-0.054003,-0.047592,-0.067437,-0.043882,-0.02538,-0.058154,-0.031077,10,0.058225
reversal_5d,2020-03-06,0.230591,80,-0.040307,-0.057019,-0.012777,-0.039265,-0.034924,-0.013599,-0.013436,-0.005163,-0.023712,-0.024883,10,0.015424
reversal_5d,2020-03-09,0.214674,80,-0.022197,-0.022597,-0.01436,0.004974,-0.0369,-0.038195,-0.005838,-0.019061,0.008867,0.022273,10,0.04447
reversal_5d,2020-03-10,0.173558,80,-0.02197,-0.017433,-0.017073,-0.011338,-0.025309,-0.003469,-0.013049,-0.017113,-0.009822,0.005695,10,0.027665
reversal_5d,2020-03-11,0.109822,80,0.00336,-0.029019,0.004813,0.011116,-0.021938,-0.001659,0.031241,-0.021198,0.010046,0.008979,10,0.005619
reversal_5d,2020-03-12,-0.015354,80,-0.003123,-0.036743,0.00926,0.011348,0.006617,-0.008485,-0.021288,-0.001969,-0.014122,-0.008396,10,-0.005273
reversal_5d,2020-03-13,0.01376,80,-0.007774,0.015632,-0.01897,0.010116,-0.007633,0.0075,-0.010254,0.006596,0.004981,-0.001032,10,0.006741
reversal_5d,2020-03-16,0.133169,80,0.005675,-0.024932,-0.008616,0.029384,0.015987,0.003993,0.009551,0.018813,-0.004043,0.031143,10,0.025468
reversal_5d,2020-03-17,0.005931,80,0.030257,0.003334,-0.009511,0.012973,0.016269,0.03499,0.026446,-0.00041,0.007001,0.025831,10,-0.004426
reversal_5d,2020-03-18,0.044726,80,0.003905,0.012197,0.017754,0.012151,0.002744,0.014725,0.030644,-0.001278,0.000697,0.023691,10,0.019786
reversal_5d,2020-03-19,0.047609,80,0.017491,0.019034,0.02136,0.027097,0.004592,0.0517,0.041501,0.030194,0.011274,0.017809,10,0.000318
reversal_5d,2020-03-20,-0.128059,80,-0.010786,0.027995,-0.004361,0.004148,-0.010903,0.016824,-0.006764,-0.01867,-0.017178,0.001894,10,0.012681
reversal_5d,2020-03-23,0.171542,80,-0.027508,-0.009745,-0.017723,-0.018771,0.003793,0.005767,-0.009607,0.018838,-0.000408,-0.020149,10,0.007359
reversal_5d,2020-03-24,-0.004829,80,-0.010888,0.01126,-0.003376,-0.015629,0.004636,-0.0169,0.000966,0.019147,-0.013162,-0.01291,10,-0.002021
reversal_5d,2020-03-25,-0.013268,80,-0.016513,0.015569,-0.007441,-0.013044,0.000191,-0.011912,-0.006571,-0.012815,0.001174,-0.009417,10,0.007095
reversal_5d,2020-03-26,0.20143,80,0.001,0.004765,-0.007127,-0.016769,-0.003177,0.032664,0.015214,-0.00675,0.004117,0.021732,10,0.020732
reversal_5d,2020-03-27,0.210197,80,-0.028207,-0.017503,-0.007118,-0.0153,-0.002321,-0.010408,-0.012482,0.011076,-0.002874,-0.012855,10,0.015353
reversal_5d,2020-03-30,0.21022,80,-0.021924,-0.014104,-0.022368,-0.034685,-0.010027,-0.023362,-0.01909,0.003894,-0.00033,-0.005397,10,0.016527
reversal_5d,2020-03-31,0.180802,80,-0.045034,-0.039223,-0.040985,-0.044611,-0.029689,-0.040532,-0.055845,-0.038058,-0.024089,-0.017999,10,0.027035
reversal_5d,2020-04-01,0.360455,80,-0.050152,-0.017343,-0.012066,-0.032537,-0.027362,0.001171,-0.007281,-0.0153,-0.005087,0.007829,10,0.057981
reversal_5d,2020-04-02,0.217417,80,-0.04058,-0.058873,-0.041035,-0.036906,-0.043568,-0.037775,-0.044883,-0.058183,-0.028248,-0.013301,10,0.027279
reversal_5d,2020-04-03,0.056915,80,-0.048307,-0.0415,-0.025814,-0.054685,-0.036702,-0.032749,-0.042195,-0.029721,-0.047861,-0.018267,10,0.03004
reversal_5d,2020-04-06,-0.044655,80,-0.04718,-0.035842,-0.029163,-0.012162,-0.010742,-0.027388,-0.029259,-0.037041,-0.043632,-0.037425,10,0.009756
reversal_5d,2020-04-07,0.050961,80,-0.058492,-0.035343,-0.032195,-0.039807,-0.027868,-0.03147,-0.039441,-0.055434,-0.035387,-0.022412,10,0.03608
reversal_5d,2020-04-08,0.005884,80,-0.011199,-0.021239,-0.021716,-0.02222,-0.035276,-0.030008,-0.005694,-0.021085,-0.00979,-0.028307,10,-0.017108
reversal_5d,2020-04-09,0.123136,80,-0.03247,-0.017345,-0.029587,-0.036325,-0.048864,-0.016705,-0.042567,-0.020126,-0.0089,-0.013108,10,0.019362
reversal_5d,2020-04-10,-0.038772,80,-0.004085,-0.001301,0.008593,-0.013572,-0.017786,0.010409,-0.006987,0.004947,-0.014482,-0.015736,10,-0.011651
reversal_5d,2020-04-13,0.061064,80,0.002192,-0.01136,-0.005731,-0.004417,-0.019312,0.005301,-0.000515,0.007508,-0.01639,-0.003079,10,-0.005271
reversal_5d,2020-04-14,0.108673,80,0.008898,0.031363,0.01062,-0.008497,0.02035,0.030354,0.009611,0.029094,0.013763,0.022211,10,0.013312
reversal_5d,2020-04-15,0.075692,80,0.002657,0.019092,0.008644,0.003455,0.002677,0.006883,0.011646,0.010542,0.009681,0.018558,10,0.015901
reversal_5d,2020-04-16,0.08849,80,0.025937,0.01693,0.015174,0.020905,0.017055,0.025444,0.05111,0.016427,0.0322,0.026449,10,0.000512
reversal_5d,2020-04-17,0.047539,80,0.039416,0.032581,0.04126,0.054807,0.036339,0.027667,0.039775,0.063189,0.074096,0.016433,10,-0.022982
reversal_5d,2020-04-20,0.26158,80,0.005833,0.015325,0.009229,0.024698,0.030266,0.027919,0.02682,0.053278,0.025962,0.045905,10,0.040072
reversal_5d,2020-04-21,0.09932,80,-0.007239,0.015375,0.013958,0.032384,-0.012269,0.02937,0.035696,-0.005304,-0.004761,0.055598,10,0.062838
reversal_5d,2020-04-22,0.071917,80,-0.02357,0.006061,-0.006654,-0.006684,-0.03147,-0.010958,-0.010436,-0.014299,0.002234,-0.000796,10,0.022774
reversal_5d,2020-04-23,0.135279,80,-0.012076,-0.019765,-0.002122,-0.024314,-0.042937,-0.0278,0.024716,-0.010437,-0.00699,0.000576,10,0.012652
reversal_5d,2020-04-24,0.004173,80,-0.024975,-0.024688,-0.026351,-0.000536,-0.039077,-0.03426,-0.014519,-0.033637,-0.01201,-0.022002,10,0.002973
reversal_5d,2020-04-27,-0.059916,80,-0.016311,-0.026755,-0.022328,-0.028623,-0.03557,-0.055392,-0.039883,-0.005424,-0.015898,-0.055658,10,-0.039347
reversal_5d,2020-04-28,-0.186521,80,0.016536,-0.037712,-0.032753,-0.022322,-0.026969,-0.05542,-0.038396,-0.027477,-0.026496,-0.043137,10,-0.059672
reversal_5d,2020-04-29,0.001711,80,-0.010997,-0.025379,-0.02169,-0.041313,-0.041432,-0.043548,-0.035517,-0.017061,-0.04032,-0.01712,10,-0.006123
reversal_5d,2020-04-30,-0.034083,80,-0.011556,-0.005191,-0.03736,-0.026786,-0.048354,-0.012426,-0.036383,-0.012484,0.008811,-0.047722,10,-0.036165
reversal_5d,2020-05-01,0.112611,80,-0.051198,-0.035624,-0.049641,-0.048227,-0.033011,-0.040938,-0.039524,-0.041501,-0.030888,-0.039571,10,0.011626
reversal_5d,2020-05-04,-0.013901,80,-0.034668,-0.000758,-0.042408,-0.004967,-0.067352,-0.014044,-0.022607,-0.016107,-0.022202,-0.037175,10,-0.002507
reversal_5d,2020-05-05,0.059025,80,-0.030154,-0.030763,-0.020627,-0.028414,-0.036687,-0.039515,-0.02718,-0.030292,-0.013031,-0.023028,10,0.007126
reversal_5d,2020-05-06,0.150469,80,-0.030048,-0.011582,-0.032187,-0.0276,-0.022716,-0.014001,-0.026887,-0.030691,-0.000812,-0.007187,10,0.02286
reversal_5d,2020-05-07,0.065448,80,-0.032618,-0.009089,-0.013042,-0.027687,-0.02154,-0.016561,0.006074,-0.046419,-0.016808,-0.011634,10,0.020984
reversal_5d,2020-05-08,0.045218,80,-0.035071,-0.016613,-0.022182,-0.011462,-0.056301,-0.014307,-0.035679,-0.018241,-0.012281,-0.026812,10,0.008259
reversal_5d,2020-05-11,0.068542,80,-0.038037,-0.009158,-0.017347,-0.008972,-0.023838,-0.007132,-0.012769,-0.010184,-0.03776,-0.009654,10,0.028383
reversal_5d,2020-05-12,0.038068,80,-0.032285,-0.023146,-0.029928,0.008603,0.00157,-0.004109,-0.022161,-0.040481,-0.014199,-0.01435,10,0.017935
reversal_5d,2020-05-13,0.108111,80,-0.046782,-0.057537,-0.017238,-0.008876,-0.039054,-0.033516,-0.01186,-0.047083,-0.014334,-0.037454,10,0.009328
reversal_5d,2020-05-14,0.151078,80,-0.048923,-0.06463,-0.060894,-0.018898,-0.022177,-0.060476,-0.039066,-0.029663,-0.031476,-0.039554,10,0.009369
reversal_5d,2020-05-15,0.046343,80,-0.025993,-0.038418,-0.063332,-0.028554,-0.029823,0.010319,-0.014082,-0.04065,-0.034726,-0.041587,10,-0.015594
reversal_5d,2020-05-18,0.015565,80,-0.036466,-0.024244,-0.034155,-0.042632,-0.024963,-0.05388,-0.018607,-0.02168,-0.02828,-0.040544,10,-0.004078
reversal_5d,2020-05-19,0.087178,80,-0.004677,-0.023774,-0.014342,-0.047605,-0.016778,-0.018872,-0.007631,0.002893,-0.00236,-0.017646,10,-0.012969
reversal_5d,2020-05-20,-0.082021,80,0.009878,-0.020939,0.004269,-0.021384,0.001019,-0.016656,-0.014516,-0.004298,-0.00363,-0.00886,10,-0.018738
reversal_5d,2020-05-21,-0.147656,80,-0.005429,-0.014054,-0.015056,-0.007341,0.016037,0.009991,-0.04919,0.008556,-0.021624,-0.035127,10,-0.029697
reversal_5d,2020-05-22,-0.114276,80,0.010161,0.007001,-0.007769,0.016483,0.002696,0.000947,0.032222,0.006362,0.004129,-0.024184,10,-0.034346
reversal_5d,2020-05-25,-0.001477,80,0.002417,0.008514,0.014023,0.020753,0.015111,0.006246,0.006665,0.027632,0.020449,-0.000993,10,-0.00341
reversal_5d,2020-05-26,-0.022246,80,0.014209,0.005067,0.001703,-0.025985,0.005689,-0.006217,0.035374,-0.004748,0.012056,-0.00621,10,-0.020418
reversal_5d,2020-05-27,-0.142522,80,0.029284,0.002263,0.021232,0.005307,0.012525,0.010127,0.029278,0.001053,0.0231,-0.009321,10,-0.038605
reversal_5d,2020-05-28,-0.004665,80,0.002232,0.036084,-0.001987,0.009754,-0.003589,-0.005464,0.004319,0.024013,-0.009805,0.025249,10,0.023017
reversal_5d,2020-05-29,-0.008134,80,-0.009688,-0.031321,-0.037714,-0.008764,-0.020296,-0.015299,-0.016128,-0.019312,-0.019692,-0.027519,10,-0.017831
reversal_5d,2020-06-01,-0.101102,80,-0.012584,-0.036203,-0.031424,-0.025669,-0.037401,-0.022366,-0.026436,-0.024926,-0.052556,-0.026868,10,-0.014284
reversal_5d,2020-06-02,-0.021871,80,-0.024777,-0.069686,-0.050577,-0.02856,-0.033104,-0.027816,-0.039405,-0.051232,-0.036898,-0.042571,10,-0.017794
reversal_5d,2020-06-03,0.021238,80,-0.041499,-0.04208,-0.057958,-0.04542,-0.054905,-0.042659,-0.033259,-0.054312,-0.0489,-0.035313,10,0.006187
reversal_5d,2020-06-04,0.087436,80,-0.06534,-0.061886,-0.06693,-0.065295,-0.03249,-0.065261,-0.05374,-0.032061,-0.054703,-0.067025,10,-0.001686
reversal_5d,2020-06-05,0.131833,80,-0.067932,-0.097092,-0.059025,-0.070451,-0.073401,-0.039243,-0.075443,-0.054401,-0.074341,-0.051359,10,0.016573
reversal_5d,2020-06-08,0.107173,80,-0.070446,-0.080104,-0.070275,-0.071742,-0.06022,-0.064412,-0.070518,-0.065061,-0.04866,-0.07152,10,-0.001074
reversal_5d,2020-06-09,0.195757,80,-0.076844,-0.053836,-0.089407,-0.079723,-0.080373,-0.08303,-0.056453,-0.062802,-0.06225,-0.04668,10,0.030165
reversal_5d,2020-06-10,0.17459,80,-0.089735,-0.074936,-0.07185,-0.057782,-0.085444,-0.049689,-0.042028,-0.071117,-0.058947,-0.06395,10,0.025785
reversal_5d,2020-06-11,0.19428,80,-0.107144,-0.092543,-0.067958,-0.08159,-0.077456,-0.087511,-0.077794,-0.097986,-0.070484,-0.06387,10,0.043274
reversal_5d,2020-06-12,0.182185,80,-0.068852,-0.065726,-0.050183,-0.045926,-0.037231,-0.048671,-0.042046,-0.047011,-0.05047,-0.037667,10,0.031185
reversal_5d,2020-06-15,0.236287,80,-0.07071,-0.039512,-0.076561,-0.065691,-0.038434,-0.031198,-0.049041,-0.052191,-0.049788,-0.027999,10,0.042711
reversal_5d,2020-06-16,0.192569,80,-0.079539,-0.069347,-0.060622,-0.064697,-0.049201,-0.046556,-0.033667,-0.086751,-0.04461,-0.056156,10,0.023383
reversal_5d,2020-06-17,-0.008603,80,-0.058096,-0.049851,-0.04005,-0.039826,-0.038615,-0.043225,-0.041693,-0.030473,-0.043178,-0.069741,10,-0.011646
